draw_id,backbone,frame,contrast,scale,term_estimate
211,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.6068604258314725
211,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.47348243637613097
212,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3717647058823529
212,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.25764705882352945
212,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.055882352941176494
212,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.2601458081115857
212,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.0851229676320904
212,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.2885598902201916
213,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5563636363636364
213,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.29939393939393943
213,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.00121212121212122
213,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.007607853255711
213,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.1116573440401654
213,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.020163821273067928
214,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3326315789473685
214,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3136842105263158
214,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07526315789473681
214,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.4423760008706608
214,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.7735093027001354
214,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.2037976395933616
215,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5503030303030303
215,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2539393939393939
215,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.055757575757575784
215,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.0228891348231826
215,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.473937939575878
215,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.6819515897415596
216,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4729032258064516
216,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3116129032258065
216,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.09096774193548385
216,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.959443065262239
216,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.4386351343309325
216,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.7250077733741143
217,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.35545454545454547
217,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.33681818181818185
217,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07909090909090899
217,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.0835624536009636
217,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5005195698325793
217,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5511443648027845
218,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.372
218,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.39028571428571424
218,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.01200000000000001
218,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.8281819587167292
218,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.2418136613078707
218,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.15766960511770423
219,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4854545454545454
219,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3484848484848485
219,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.023636363636363678
219,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.577558814544073
219,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.247546121720867
219,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.43058720222550306
220,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3511764705882353
220,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.34
220,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.06882352941176462
220,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.9034496167989796
220,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5615571572772313
220,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5213640119240814
221,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.25025641025641027
221,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3394871794871795
221,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.09589743589743582
221,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.4748091300925756
221,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.4238543307020155
221,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5239126558257294
222,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.42900000000000005
222,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3225
222,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07799999999999996
222,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.3655998123530635
222,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.6040421492373833
222,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.7847104349268146
223,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4752941176470588
223,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3041176470588235
223,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.06529411764705884
223,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.670069353731833
223,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5858497621643817
223,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.694102442533558
224,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.26166666666666666
224,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.34
224,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.19111111111111112
224,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.868217943673776
224,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.4164473992905782
224,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.1294052607145024
225,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.378235294117647
225,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3647058823529412
225,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05529411764705883
225,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.2862511924646323
225,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.7005384378827975
225,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.4365185090523349
226,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4102439024390244
226,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3868292682926828
226,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,-0.004390243902438917
226,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.0107595188121117
226,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.5183083705137395
226,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,-0.07368160109785515
227,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4375757575757575
227,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.30060606060606065
227,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05757575757575761
227,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.3066179291093087
227,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5151482546256834
227,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5274529912760675
228,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.43117647058823527
228,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3076470588235294
228,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.028235294117647025
228,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.9540738887784308
228,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.0309907428818064
228,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5000810844830128
229,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.42705882352941177
229,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3458823529411764
229,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.057647058823529496
229,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.0409367534261973
229,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.184121954346402
229,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.4863374852827427
230,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3921212121212121
230,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3230303030303031
230,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.010909090909090868
230,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.0543828126077592
230,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5662878641506888
230,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.08045664890760262
231,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.438
231,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.33999999999999997
231,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.025000000000000022
231,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.2069475106595178
231,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.966751532099068
231,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.32012514504129497
232,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3841860465116279
232,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.35767441860465116
232,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.03674418604651164
232,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.7856581620190664
232,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5897533917447066
232,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.2341130005991059
233,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3847058823529412
233,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.4105882352941176
233,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.06705882352941184
233,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.000335028165186
233,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.9108158827595672
233,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5793364513776167
234,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3538461538461538
234,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2938461538461538
234,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.10871794871794871
234,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.781945570105613
234,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.3397911604031933
234,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.85686570509248
235,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.327027027027027
235,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.28270270270270265
235,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.08648648648648649
235,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.6274401009699067
235,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.2492490093246336
235,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.563185209282002
236,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.47161290322580646
236,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.28
236,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.041290322580645133
236,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.6683070564000695
236,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.3839753775843056
236,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.3261997032331898
237,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.36424242424242426
237,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3472727272727273
237,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07272727272727275
237,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.727500218717041
237,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.861333640568359
237,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.0109649816093544
238,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3123529411764706
238,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.45529411764705885
238,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.019999999999999907
238,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.7565148156942336
238,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.3022896607033365
238,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.2067469042213168
239,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4268421052631579
239,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.4473684210526315
239,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.011578947368421133
239,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.623766146474262
239,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.7810111311749015
239,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.22665265086113395
240,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3088888888888889
240,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.30833333333333335
240,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.018333333333333313
240,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.3150311090510398
240,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.731551008605492
240,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.1941674742485473
241,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.47828571428571426
241,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.35657142857142865
241,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.06799999999999995
241,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.9621328914581757
241,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.962168024963323
241,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.0491653269999488
242,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.38733333333333336
242,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3733333333333333
242,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07200000000000006
242,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.007421688889976
242,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.9843764298831088
242,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.0384510439403987
243,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.36
243,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3588571428571429
243,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.11885714285714277
243,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.149121462317826
243,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.633116951469174
243,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.0747546394747456
244,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4426666666666667
244,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.24
244,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.12
244,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.2302524281415272
244,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.1571315023612285
244,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.0971526935451767
245,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.44727272727272727
245,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.4381818181818182
245,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.016969696969696968
245,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,3.4521385037253376
245,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.454507456578616
245,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.23632196329145927
246,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4178947368421052
246,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2657894736842106
246,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0652631578947368
246,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.9076138639780327
246,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.4587670099328822
246,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.738740252917587
247,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.5468571428571428
247,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.29485714285714293
247,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.00914285714285712
247,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.8642468569054746
247,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.068068781247685
247,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.15680364754563003
248,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4091428571428572
248,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3182857142857143
248,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.005142857142857116
248,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.8460005537056174
248,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,2.0297339339957534
248,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.07201959510727862
249,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.42228571428571426
249,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.24285714285714288
249,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.12342857142857144
249,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.1348910519976174
249,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.1363620974537532
249,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.0332053924088418
250,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.2937142857142857
250,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.332
250,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0942857142857143
250,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.6347272894110636
250,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.426512938357553
250,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5860942603358461
251,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4464864864864865
251,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2913513513513513
251,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.11675675675675679
251,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.95379934414722
251,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.3233354882591832
251,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.9299163080501676
252,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.522051282051282
252,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.2825641025641026
252,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.0543589743589743
252,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.846794815376754
252,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.6286670518177149
252,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.704566006355388
253,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.3912820512820513
253,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3523076923076923
253,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05641025641025643
253,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,1.8801894667564176
253,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.998668614095099
253,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.8781550957637592
254,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.41000000000000003
254,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.31842105263157894
254,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.10842105263157897
254,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.2524199974948234
254,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.528156671831529
254,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,1.1020991140652514
255,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4066666666666666
255,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3302564102564103
255,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05282051282051281
255,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.1281230149895496
255,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.6625412262996466
255,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5008441413526725
256,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4294736842105263
256,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.278421052631579
256,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.06842105263157894
256,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.319005361050872
256,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.3170815463075147
256,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5201471678297087
257,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.34687500000000004
257,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.271875
257,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.16000000000000003
257,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.475054353344989
257,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.1221427860783035
257,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.8822967608231334
258,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.4035294117647059
258,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.34058823529411764
258,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05647058823529416
258,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.1868469113900497
258,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.688027364118374
258,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.52757300843185
259,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.45599999999999996
259,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3285714285714286
259,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.04057142857142848
259,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.993215369747646
259,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5897808864769039
259,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.32613939411098714
260,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.43176470588235294
260,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.23764705882352932
260,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.07823529411764707
260,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.0393808065093326
260,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.2017131883466154
260,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.6898245894051789
261,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.38526315789473686
261,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3368421052631579
261,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.08105263157894738
261,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.87684973256419
261,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.4654604908971856
261,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5176582480094698
262,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.40410256410256407
262,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.3323076923076923
262,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.05641025641025643
262,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.336092354005523
262,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,1.5684476571019237
262,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.4450579311663956
263,boltz,reproduction_36,delta_occupancy_apo_to_decoy,probability,0.44571428571428573
263,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,probability,0.20799999999999996
263,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,probability,0.08285714285714285
263,boltz,reproduction_36,delta_occupancy_apo_to_decoy,logit,2.285541422417512
263,boltz,reproduction_36,delta_a5ct_sequence_decoy_to_shuffled,logit,0.9567807348696811
263,boltz,reproduction_36,delta_correct_family_shuffled_to_cognate,logit,0.5455875429945767
